instrument,date,dow,day_open,day_close,day_high,day_low,prev_close,pdh,pdl,gap_pct,gap_type,gap_bucket,inside_day,outside_day,prev_inside,broke_pdh,broke_pdl,broke_pd_both,broke_pd_none,broke_pd_first,first15_bull,first30_bull,first60_bull,orb_high,orb_low,orb_range,orb_close,orb_close_above_mid,orb_close_loc,orb_first_side,orb_high_break,orb_low_break,orb_both_break,orb_one_side,orb_no_break,orb_break_first,orb_break_count,orb_up_ext,orb_dn_ext,orb_up_retr,orb_dn_retr,ib_high,ib_low,ib_range,ib_close,ib_close_above_mid,ib_close_loc,ib_first_side,ib_high_break,ib_low_break,ib_both_break,ib_one_side,ib_no_break,ib_break_first,ib_break_count,ib_up_ext,ib_dn_ext,ib_up_retr,ib_dn_retr
NIFTY 50,2015-03-12,Thursday,8740.65,8779.0,8786.2,8733.5,8692.25,8755.2998046875,8688.099609375,0.5569999814033508,Gap Up,+0.5% to +1%,False,False,True,True,False,False,False,pdh,True,True,True,8772.85,8733.5,39.35,8769.45,True,0.9136,low,True,False,False,True,False,high,1,0.3393,-0.2668,0.7332000136375427,,8773.2,8733.5,39.7,8755.85,True,0.563,low,True,False,False,True,False,high,1,0.32749998569488525,-0.2644999921321869,0.1436000019311905,
NIFTY 50,2015-03-13,Friday,8844.05,8637.85,8844.05,8632.4,8779.0,8786.2001953125,8733.5,0.7409999966621399,Gap Up,+0.5% to +1%,False,True,False,True,True,True,False,pdh,False,False,False,8844.05,8808.9,35.15,8815.75,False,0.1949,high,False,True,False,True,False,low,1,-0.9644,5.0214,,-0.10100000351667404,8844.05,8730.6,113.45,8750.75,False,0.1776,high,False,True,False,True,False,low,1,-0.7153000235557556,0.8655999898910522,,0.12520000338554382
NIFTY 50,2015-03-17,Tuesday,8689.1,8725.3,8737.35,8631.15,8633.099609375,8660.7998046875,8612.150390625,0.6489999890327454,Gap Up,+0.5% to +1%,False,False,False,True,False,False,False,pdh,False,False,True,8691.2,8668.15,23.05,8676.1,False,0.3449,high,True,True,True,False,False,low,2,2.0022,1.6052,2.6052000522613525,3.00219988822937,8730.6,8665.45,65.15,8723.25,True,0.8872,low,True,True,True,False,False,high,2,0.10360000282526016,0.5264999866485596,1.5264999866485596,1.092900037765503
NIFTY 50,2015-03-18,Wednesday,8742.9,8687.55,8746.4,8664.35,8725.2998046875,8737.349609375,8631.150390625,0.20200000703334808,Gap Up,+0.2% to +0.5%,False,False,False,True,False,False,False,pdh,False,False,False,8746.4,8701.3,45.1,8716.75,False,0.3426,high,False,True,False,True,False,low,1,-0.2916,0.8193,,0.7084000110626221,8746.4,8682.25,64.15,8710.5,False,0.4404,high,False,True,False,True,False,low,1,-0.20499999821186066,0.27900001406669617,,0.3538999855518341
NIFTY 50,2015-03-19,Thursday,8749.45,8632.0,8787.95,8614.95,8687.5498046875,8746.400390625,8664.349609375,0.7129999995231628,Gap Up,+0.5% to +1%,False,True,False,True,True,True,False,pdh,False,True,True,8752.65,8732.15,20.5,8743.45,True,0.5512,high,True,True,True,False,False,high,2,1.7219,5.7171,6.717100143432617,1.107300043106079,8787.95,8732.15,55.8,8779.0,True,0.8396,low,False,True,False,True,False,low,1,-0.15770000219345093,2.100399971008301,,0.4068000018596649
NIFTY 50,2015-03-20,Friday,8627.9,8565.6,8627.9,8563.0,8632.0,8787.9501953125,8614.9501953125,-0.04699999839067459,Flat,0 to -0.2%,False,False,False,False,True,False,False,pdl,False,False,False,8627.9,8589.85,38.05,8597.3,False,0.1958,high,False,True,False,True,False,low,1,-0.1275,0.7056,,0.8159999847412109,8627.9,8589.85,38.05,8597.9,False,0.2116,high,False,True,False,True,False,low,1,-0.18400000035762787,0.7056000232696533,,0.8159999847412109
NIFTY 50,2015-03-23,Monday,8591.55,8551.15,8607.9,8540.75,8565.599609375,8627.900390625,8563.0,0.30300000309944153,Gap Up,+0.2% to +0.5%,False,False,False,False,True,False,False,pdl,False,False,False,8607.9,8585.4,22.5,8591.45,False,0.2689,high,False,True,False,True,False,low,1,-0.5667,1.9845,,0.4332999885082245,8607.9,8560.15,47.75,8575.8,False,0.3277,high,False,True,False,True,False,low,1,-0.2669999897480011,0.40630000829696655,,0.3109999895095825
NIFTY 50,2015-03-24,Tuesday,8537.05,8539.75,8626.65,8536.95,8551.150390625,8607.900390625,8540.75,-0.16500000655651093,Gap Down,0 to -0.2%,False,True,False,True,True,True,False,pdl,True,True,True,8569.5,8537.05,32.45,8560.9,True,0.735,low,True,True,True,False,False,high,2,1.7612,0.0031,1.003100037574768,0.4575999975204468,8582.25,8537.05,45.2,8578.45,True,0.9159,low,True,True,True,False,False,high,2,0.9822999835014343,0.002199999988079071,1.0022000074386597,0.3285999894142151
NIFTY 50,2015-03-25,Wednesday,8568.9,8528.7,8573.45,8517.9,8539.75,8626.650390625,8536.9501953125,0.3409999907016754,Gap Up,+0.2% to +0.5%,False,False,False,False,True,False,False,pdl,False,False,False,8573.45,8549.6,23.85,8557.95,False,0.3501,high,False,True,False,True,False,low,1,-0.4654,1.3291,,0.4821999967098236,8573.45,8543.35,30.1,8546.45,False,0.103,high,False,True,False,True,False,low,1,-0.41029998660087585,0.8454999923706055,,0.5896999835968018
NIFTY 50,2015-03-26,Thursday,8474.95,8334.15,8498.9,8326.35,8528.7001953125,8573.4501953125,8517.900390625,-0.6299999952316284,Gap Down,-0.5% to -1%,False,False,False,False,False,False,True,none,True,False,False,8498.9,8469.55,29.35,8481.75,False,0.4157,low,False,True,False,True,False,low,1,-0.5162,4.879,,0.23510000109672546,8498.9,8463.45,35.45,8473.9,False,0.2948,high,False,True,False,True,False,low,1,-0.6502000093460083,3.8673999309539795,,0.3497999906539917
NIFTY 50,2015-03-27,Friday,8396.0,8343.35,8411.4,8269.55,8334.150390625,8498.900390625,8326.349609375,0.7419999837875366,Gap Up,+0.5% to +1%,False,False,False,False,True,False,False,pdl,False,False,False,8411.4,8359.35,52.05,8380.05,False,0.3977,high,False,True,False,True,False,low,1,-0.4111,1.7252,,0.27379998564720154,8411.4,8346.0,65.4,8361.8,False,0.2416,high,False,True,False,True,False,low,1,-0.578000009059906,1.1690000295639038,,0.421999990940094
NIFTY 50,2015-03-30,Monday,8391.7,8494.5,8495.75,8381.2,8343.349609375,8411.400390625,8269.5498046875,0.5799999833106995,Gap Up,+0.5% to +1%,False,False,False,True,False,False,False,pdh,False,True,True,8403.25,8381.2,22.05,8387.3,False,0.2766,high,True,False,False,True,False,high,1,4.195,-0.1973,0.3061000108718872,,8412.9,8381.2,31.7,8399.75,True,0.5852,low,True,False,False,True,False,high,1,2.6135001182556152,-0.5235999822616577,0.4401000142097473,
NIFTY 50,2015-03-31,Tuesday,8527.6,8496.3,8549.95,8455.05,8494.5,8495.75,8381.2001953125,0.38999998569488525,Gap Up,+0.2% to +0.5%,False,False,False,True,False,False,False,pdh,False,False,False,8527.6,8500.05,27.55,8513.1,False,0.4737,high,True,True,True,False,False,high,2,0.8113,1.6334,2.6333999633789062,0.17419999837875366,8530.0,8500.05,29.95,8513.5,False,0.4491,low,True,True,True,False,False,high,2,0.666100025177002,1.502500057220459,2.502500057220459,0.16030000150203705
NIFTY 50,2015-04-01,Wednesday,8483.7,8579.95,8584.9,8465.0,8496.2998046875,8549.9501953125,8455.0498046875,-0.14800000190734863,Flat,0 to -0.2%,False,False,False,True,False,False,False,pdh,True,False,True,8490.8,8466.7,24.1,8489.0,True,0.9253,low,True,True,True,False,False,low,2,3.9047,0.0705,0.6700999736785889,4.904699802398682,8490.8,8465.0,25.8,8484.95,True,0.7733,high,True,False,False,True,False,high,1,3.6473000049591064,-0.37400001287460327,0.6259999871253967,
NIFTY 50,2015-04-06,Monday,8615.8,8652.3,8667.5,8573.85,8579.9501953125,8584.900390625,8465.0,0.4180000126361847,Gap Up,+0.2% to +0.5%,False,False,False,True,False,False,False,pdh,False,False,False,8615.8,8575.95,39.85,8582.6,False,0.1669,high,True,True,True,False,False,low,2,1.2974,0.0527,0.032600000500679016,2.2973999977111816,8615.8,8575.9,39.9,8588.6,False,0.3183,high,True,True,True,False,False,low,2,1.295799970626831,0.05139999836683273,0.032600000500679016,2.295799970626831
NIFTY 50,2015-04-07,Tuesday,8684.45,8660.0,8692.5,8586.9,8652.2998046875,8667.5,8573.849609375,0.3720000088214874,Gap Up,+0.2% to +0.5%,False,False,False,True,False,False,False,pdh,False,False,False,8692.5,8672.7,19.8,8683.15,True,0.5278,high,False,True,False,True,False,low,1,-0.2349,4.3334,,0.35100001096725464,8692.5,8655.35,37.15,8670.3,False,0.4024,high,False,True,False,True,False,low,1,-0.3458999991416931,1.8424999713897705,,0.6541000008583069
NIFTY 50,2015-04-08,Wednesday,8698.95,8717.15,8730.15,8679.85,8660.0,8692.5,8586.900390625,0.44999998807907104,Gap Up,+0.2% to +0.5%,False,False,False,True,False,False,False,pdh,True,True,False,8711.95,8693.45,18.5,8710.95,True,0.9459,low,True,True,True,False,False,high,2,0.9838,0.7352,1.735200047492981,1.9838000535964966,8716.25,8693.25,23.0,8694.7,False,0.0631,high,True,True,True,False,False,low,2,0.6043999791145325,0.5825999975204468,0.8870000243186951,1.6044000387191772
NIFTY 50,2015-04-09,Thursday,8756.2,8776.95,8783.55,8682.6,8717.150390625,8730.150390625,8679.849609375,0.4480000138282776,Gap Up,+0.2% to +0.5%,False,False,False,True,False,False,False,pdh,False,False,False,8758.9,8734.1,24.8,8741.55,False,0.3004,high,True,True,True,False,False,low,2,0.9939,2.0765,2.338599920272827,1.993899941444397,8758.9,8682.6,76.3,8706.8,False,0.3172,high,True,False,False,True,False,high,1,0.3231000006198883,-0.23989999294281006,0.7601000070571899,
NIFTY 50,2015-04-10,Friday,8774.35,8779.55,8787.1,8734.35,8776.9501953125,8783.5498046875,8682.599609375,-0.029999999329447746,Flat,0 to -0.2%,False,False,False,True,False,False,False,pdh,False,False,False,8778.0,8758.95,19.05,8765.9,False,0.3648,high,True,True,True,False,False,high,2,0.4777,1.2914,2.2913999557495117,1.4776999950408936,8781.2,8758.95,22.25,8763.65,False,0.2112,low,True,True,True,False,False,low,2,0.26510000228881836,1.1055999994277954,0.21119999885559082,1.2651000022888184
NIFTY 50,2015-04-13,Monday,8801.75,8829.0,8841.35,8762.5,8779.5498046875,8787.099609375,8734.349609375,0.2529999911785126,Gap Up,+0.2% to +0.5%,False,False,False,True,False,False,False,pdh,False,False,False,8801.75,8768.2,33.55,8781.55,False,0.3979,high,True,True,True,False,False,low,2,1.1803,0.1699,0.47839999198913574,2.180299997329712,8801.75,8762.5,39.25,8768.05,False,0.1414,high,True,False,False,True,False,high,1,1.0089000463485718,-0.11339999735355377,0.4088999927043915,
NIFTY 50,2015-04-15,Wednesday,8844.75,8730.15,8844.75,8725.3,8829.0,8841.349609375,8762.5,0.17800000309944153,Gap Up,0 to +0.2%,False,True,False,True,True,True,False,pdh,False,False,False,8844.75,8814.15,30.6,8827.75,False,0.4444,high,False,True,False,True,False,low,1,-0.2402,2.9037,,0.7598000168800354,8844.75,8804.7,40.05,8811.0,False,0.1573,high,False,True,False,True,False,low,1,-0.1835000067949295,1.9824999570846558,,0.8165000081062317
NIFTY 50,2015-04-16,Thursday,8757.05,8695.8,8759.1,8645.8,8730.150390625,8844.75,8725.2998046875,0.30799999833106995,Gap Up,+0.2% to +0.5%,False,False,False,False,True,False,False,pdl,False,False,False,8759.1,8733.4,25.7,8746.35,True,0.5039,high,False,True,False,True,False,low,1,-0.4825,3.4087,,0.26269999146461487,8759.1,8702.8,56.3,8710.5,False,0.1368,high,False,True,False,True,False,low,1,-0.6208000183105469,1.0124000310897827,,0.3792000114917755
NIFTY 50,2015-04-17,Friday,8698.05,8597.5,8698.75,8596.95,8695.7998046875,8759.099609375,8645.7998046875,0.026000000536441803,Flat,0 to +0.2%,False,False,False,False,True,False,False,pdl,False,False,False,8698.75,8671.55,27.2,8678.1,False,0.2408,high,False,True,False,True,False,low,1,-0.6838,2.7426,,0.06430000066757202,8698.75,8638.55,60.2,8644.4,False,0.0972,high,False,True,False,True,False,low,1,-0.43939998745918274,0.6909999847412109,,0.26409998536109924
NIFTY 50,2015-04-20,Monday,8615.4,8446.1,8619.95,8423.2,8597.5,8698.75,8596.9501953125,0.20800000429153442,Gap Up,+0.2% to +0.5%,False,False,False,False,True,False,False,pdl,False,False,False,8619.95,8568.1,51.85,8586.6,False,0.3568,high,False,True,False,True,False,low,1,-0.5188,2.7946,,0.05979999899864197,8619.95,8548.45,71.5,8556.8,False,0.1168,high,False,True,False,True,False,low,1,-0.7706000208854675,1.7517000436782837,,0.22939999401569366
NIFTY 50,2015-04-21,Tuesday,8416.1,8373.35,8469.15,8353.1,8446.099609375,8619.9501953125,8423.2001953125,-0.35499998927116394,Gap Down,-0.2% to -0.5%,False,False,False,False,True,False,False,pdl,True,True,True,8463.85,8406.2,57.65,8463.55,True,0.9948,low,True,True,True,False,False,high,2,0.0919,0.9211,1.9211000204086304,0.9782999753952026,8469.15,8397.6,71.55,8420.0,False,0.3131,high,False,True,False,True,False,low,1,-0.09160000085830688,0.6219000220298767,,0.9083999991416931
NIFTY 50,2015-04-22,Wednesday,8400.4,8443.9,8444.95,8284.85,8373.349609375,8469.150390625,8353.099609375,0.3230000138282776,Gap Up,+0.2% to +0.5%,False,False,False,False,True,False,False,pdl,True,False,False,8422.95,8381.9,41.05,8407.4,True,0.6212,low,True,True,True,False,False,low,2,0.5359,2.3642,0.2849999964237213,1.5358999967575073,8422.95,8381.9,41.05,8392.5,False,0.2582,low,True,True,True,False,False,low,2,0.5358999967575073,2.3642001152038574,0.2849999964237213,1.5358999967575073
NIFTY 50,2015-04-23,Thursday,8478.2,8397.3,8504.95,8362.1,8443.900390625,8444.9501953125,8284.849609375,0.4059999883174896,Gap Up,+0.2% to +0.5%,False,False,False,True,False,False,False,pdh,False,True,True,8482.75,8451.35,31.4,8472.15,True,0.6624,high,True,True,True,False,False,high,2,0.707,2.8423,3.8422999382019043,0.27709999680519104,8504.95,8451.35,53.6,8486.95,True,0.6642,low,False,True,False,True,False,low,1,-0.19030000269412994,1.6650999784469604,,0.1623000055551529
NIFTY 50,2015-04-24,Friday,8405.7,8314.65,8412.15,8273.8,8397.2998046875,8504.9501953125,8362.099609375,0.10000000149011612,Flat,0 to +0.2%,False,False,False,False,True,False,False,pdl,False,False,False,8412.15,8362.2,49.95,8365.3,False,0.0621,high,False,True,False,True,False,low,1,-0.8959,1.7698,,0.10409999638795853,8412.15,8342.8,69.35,8358.9,False,0.2322,high,False,True,False,True,False,low,1,-0.685699999332428,0.9948999881744385,,0.314300000667572
NIFTY 50,2015-04-27,Monday,8330.55,8223.7,8331.4,8209.3,8314.650390625,8412.150390625,8273.7998046875,0.19099999964237213,Gap Up,0 to +0.2%,False,False,False,False,True,False,False,pdl,False,False,False,8331.4,8292.65,38.75,8298.15,False,0.1419,high,False,True,False,True,False,low,1,-0.831,2.151,,0.16509999334812164,8331.4,8242.2,89.2,8248.4,False,0.0695,high,False,True,False,True,False,low,1,-0.5447999835014343,0.36880001425743103,,0.4551999866962433
NIFTY 50,2015-04-28,Tuesday,8215.55,8288.2,8307.55,8185.75,8223.7001953125,8331.400390625,8209.2998046875,-0.0989999994635582,Flat,0 to -0.2%,False,False,False,False,True,False,False,pdl,True,True,True,8229.7,8185.75,43.95,8218.65,True,0.7486,low,True,False,False,True,False,high,1,1.7713,-0.0978,0.9021999835968018,,8262.05,8185.75,76.3,8242.85,True,0.7484,low,True,False,False,True,False,high,1,0.5963000059127808,-0.05640000104904175,0.9435999989509583,
NIFTY 50,2015-04-29,Wednesday,8274.8,8238.3,8308.05,8219.5,8288.2001953125,8307.5498046875,8185.75,-0.16200000047683716,Gap Down,0 to -0.2%,False,False,False,True,False,False,False,pdh,False,True,False,8276.05,8252.5,23.55,8270.9,True,0.7813,high,True,True,True,False,False,high,2,1.3588,1.4013,2.4012999534606934,2.358799934387207,8291.05,8252.5,38.55,8261.9,False,0.2439,low,True,True,True,False,False,low,2,0.4410000145435333,0.8560000061988831,1.623900055885315,1.440999984741211
NIFTY 50,2015-04-30,Thursday,8224.5,8173.55,8228.9,8145.0,8238.2998046875,8308.0498046875,8219.5,-0.1679999977350235,Gap Down,0 to -0.2%,False,False,False,False,True,False,False,pdl,False,False,False,8228.9,8163.7,65.2,8165.7,False,0.0307,high,False,True,False,True,False,low,1,-0.2646,0.2868,,0.7354000210762024,8228.9,8147.75,81.15,8164.0,False,0.2002,high,False,True,False,True,False,low,1,-0.2125999927520752,0.033900000154972076,,0.7874000072479248
NIFTY 50,2015-05-04,Monday,8230.05,8328.9,8336.55,8221.25,8173.5498046875,8228.900390625,8145.0,0.6909999847412109,Gap Up,+0.5% to +1%,False,False,False,True,False,False,False,pdh,True,True,True,8264.35,8221.25,43.1,8263.9,True,0.9896,low,True,False,False,True,False,high,1,1.6752,-0.7065,0.29350000619888306,,8292.2,8221.25,70.95,8259.4,True,0.5377,low,True,False,False,True,False,high,1,0.6251000165939331,-0.49399998784065247,0.43970000743865967,
NIFTY 50,2015-05-05,Tuesday,8338.4,8321.25,8355.55,8280.6,8328.900390625,8336.5498046875,8221.25,0.11400000005960464,Flat,0 to +0.2%,False,False,False,True,False,False,False,pdh,False,False,False,8341.65,8310.65,31.0,8311.9,False,0.0403,high,True,True,True,False,False,low,2,0.4484,0.9694,1.9694000482559204,1.4484000205993652,8341.65,8300.15,41.5,8320.1,False,0.4807,high,True,True,True,False,False,high,2,0.33489999175071716,0.47110000252723694,1.4710999727249146,0.7687000036239624
NIFTY 50,2015-05-06,Wednesday,8316.6,8095.5,8330.3,8094.65,8321.25,8355.5498046875,8280.599609375,-0.0560000017285347,Flat,0 to -0.2%,False,False,False,False,True,False,False,pdl,False,False,False,8330.3,8296.2,34.1,8309.05,False,0.3768,high,False,True,False,True,False,low,1,-0.5454,5.9106,,0.03220000118017197,8330.3,8140.85,189.45,8167.95,False,0.143,high,False,True,False,True,False,low,1,-0.7788000106811523,0.24390000104904175,,0.08160000294446945
NIFTY 50,2015-05-07,Thursday,8077.0,8070.85,8122.2,7997.35,8095.5,8330.2998046875,8094.64990234375,-0.2290000021457672,Gap Down,-0.2% to -0.5%,False,False,False,False,True,False,False,pdl,False,True,True,8077.0,8037.4,39.6,8048.55,False,0.2816,high,True,True,True,False,False,low,2,1.1414,1.0114,2.011399984359741,2.141400098800659,8122.2,8034.7,87.5,8103.9,True,0.7909,low,False,True,False,True,False,low,1,-0.07090000063180923,0.4268999993801117,,0.5794000029563904
NIFTY 50,2015-05-08,Friday,8131.5,8180.95,8224.9,8123.65,8070.85009765625,8122.2001953125,7997.35009765625,0.7509999871253967,Gap Up,+0.5% to +1%,False,False,False,False,False,False,True,none,True,True,True,8168.3,8123.65,44.65,8150.4,True,0.5991,low,True,False,False,True,False,high,1,1.2677,-0.402,0.5722000002861023,,8175.3,8123.65,51.65,8162.25,True,0.7473,low,True,False,False,True,False,high,1,0.9603000283241272,-0.5527999997138977,0.34459999203681946,
NIFTY 50,2015-05-11,Monday,8243.2,8327.3,8332.7,8224.85,8180.9501953125,8224.900390625,8123.64990234375,0.7609999775886536,Gap Up,+0.5% to +1%,False,False,False,True,False,False,False,pdh,False,True,True,8247.2,8224.85,22.35,8236.5,True,0.5213,high,True,False,False,True,False,high,1,3.8254,-0.5168,0.0828000009059906,,8269.45,8224.85,44.6,8258.15,True,0.7466,low,True,False,False,True,False,high,1,1.4180999994277954,-0.7578999996185303,0.0851999968290329,
NIFTY 50,2015-05-12,Tuesday,8326.15,8119.55,8326.15,8115.45,8327.2998046875,8332.7001953125,8224.849609375,-0.014000000432133675,Flat,0 to -0.2%,False,False,False,False,True,False,False,pdl,False,False,False,8326.15,8231.9,94.25,8244.95,False,0.1385,high,False,True,False,True,False,low,1,-0.8361,1.2355,,0.07209999859333038,8326.15,8170.55,155.6,8180.1,False,0.0614,high,False,True,False,True,False,low,1,-0.8942999839782715,0.35409998893737793,,0.09740000218153
NIFTY 50,2015-05-13,Wednesday,8181.55,8236.1,8254.55,8090.8,8119.5498046875,8326.150390625,8115.4501953125,0.7639999985694885,Gap Up,+0.5% to +1%,False,False,False,False,True,False,False,pdl,True,True,True,8240.85,8157.8,83.05,8218.35,True,0.7291,low,True,True,True,False,False,high,2,0.165,0.8067,1.8066999912261963,1.0463999509811401,8254.55,8157.8,96.75,8243.9,True,0.8899,low,False,True,False,True,False,low,1,-0.03720000013709068,0.6924999952316284,,0.8981999754905701
NIFTY 50,2015-05-14,Thursday,8232.45,8220.65,8232.55,8137.55,8236.099609375,8254.5498046875,8090.7998046875,-0.04399999976158142,Flat,0 to -0.2%,True,False,False,False,False,False,True,none,False,False,False,8232.45,8137.55,94.9,8176.5,False,0.4104,high,True,False,False,True,False,high,1,0.001,-0.2134,0.13439999520778656,,8232.45,8137.55,94.9,8203.3,True,0.6928,high,True,False,False,True,False,high,1,0.0010000000474974513,-0.2134000062942505,0.13439999520778656,
NIFTY 50,2015-05-15,Friday,8240.3,8259.35,8278.9,8213.1,8220.650390625,8232.5498046875,8137.5498046875,0.23899999260902405,Gap Up,+0.2% to +0.5%,False,False,True,True,False,False,False,pdh,True,False,True,8278.9,8235.5,43.4,8254.5,False,0.4378,low,False,True,False,True,False,low,1,-0.121,0.5161,,0.8790000081062317,8278.9,8213.1,65.8,8248.5,True,0.538,high,False,False,False,False,True,none,0,-0.07980000227689743,-0.23100000619888306,,
NIFTY 50,2015-05-18,Monday,8284.95,8373.3,8384.35,8271.95,8259.349609375,8278.900390625,8213.099609375,0.3100000023841858,Gap Up,+0.2% to +0.5%,False,False,False,True,False,False,False,pdh,True,True,True,8314.35,8271.95,42.4,8305.75,True,0.7972,low,True,False,False,True,False,high,1,1.651,-0.23,0.7699999809265137,,8321.45,8271.95,49.5,8313.7,True,0.8434,low,True,False,False,True,False,high,1,1.2706999778747559,-0.19699999690055847,0.8029999732971191,
NIFTY 50,2015-05-19,Tuesday,8356.2,8365.9,8427.55,8335.25,8373.2998046875,8384.349609375,8271.9501953125,-0.20399999618530273,Gap Down,-0.2% to -0.5%,False,False,False,True,False,False,False,pdh,False,False,True,8367.65,8343.45,24.2,8348.55,False,0.2107,low,True,True,True,False,False,low,2,2.4752,0.3388,1.3367999792099,3.4751999378204346,8367.65,8335.25,32.4,8357.8,True,0.696,high,True,False,False,True,False,high,1,1.8487000465393066,-0.001500000013038516,0.9984999895095825,
NIFTY 50,2015-05-20,Wednesday,8392.65,8423.15,8440.2,8392.65,8365.900390625,8427.5498046875,8335.25,0.3199999928474426,Gap Up,+0.2% to +0.5%,False,False,False,True,False,False,False,pdh,True,True,True,8424.1,8392.65,31.45,8419.6,True,0.8569,low,True,False,False,True,False,high,1,0.512,-0.2448,0.7552000284194946,,8440.2,8392.65,47.55,8422.65,True,0.6309,low,False,False,False,False,True,none,0,-0.002099999925121665,-0.16189999878406525,,
NIFTY 50,2015-05-21,Thursday,8434.5,8424.4,8442.2,8382.7,8423.150390625,8440.2001953125,8392.650390625,0.13500000536441803,Flat,0 to +0.2%,False,True,False,True,True,True,False,pdh,False,False,False,8442.2,8409.7,32.5,8428.45,True,0.5769,low,False,True,False,True,False,low,1,-0.2538,0.8308,,0.7462000250816345,8442.2,8383.6,58.6,8395.95,False,0.2108,high,False,True,False,True,False,low,1,-0.14079999923706055,0.015300000086426735,,0.8592000007629395
NIFTY 50,2015-05-22,Friday,8432.5,8462.5,8489.0,8420.9,8424.400390625,8442.2001953125,8382.7001953125,0.09600000083446503,Flat,0 to +0.2%,False,False,False,True,False,False,False,pdh,False,False,True,8439.85,8420.9,18.95,8429.1,False,0.4327,high,True,False,False,True,False,high,1,2.5938,-0.029,0.38260000944137573,,8441.6,8420.9,20.7,8434.55,True,0.6594,low,True,False,False,True,False,high,1,2.2899999618530273,-0.6401000022888184,0.09179999679327011,
NIFTY 50,2015-05-25,Monday,8438.15,8369.5,8441.95,8364.25,8462.5,8489.0,8420.900390625,-0.2879999876022339,Gap Down,-0.2% to -0.5%,False,False,False,False,True,False,False,pdl,False,False,False,8441.95,8419.3,22.65,8430.05,False,0.4746,low,False,True,False,True,False,low,1,-0.1457,2.4304,,0.8543000221252441,8441.95,8415.05,26.9,8429.1,True,0.5223,high,False,True,False,True,False,low,1,-0.12269999831914902,1.8883999586105347,,0.21379999816417694
NIFTY 50,2015-05-26,Tuesday,8377.65,8331.5,8378.45,8320.15,8369.5,8441.9501953125,8364.25,0.09700000286102295,Flat,0 to +0.2%,False,False,False,False,True,False,False,pdl,False,False,False,8378.45,8347.55,30.9,8351.75,False,0.1359,high,False,True,False,True,False,low,1,-0.3042,0.8867,,0.6958000063896179,8378.45,8337.5,40.95,8368.6,True,0.7594,high,False,True,False,True,False,low,1,-0.2295999974012375,0.4237000048160553,,0.22470000386238098
NIFTY 50,2015-05-27,Wednesday,8302.75,8330.3,8340.55,8278.3,8331.5,8378.4501953125,8320.150390625,-0.3449999988079071,Gap Down,-0.2% to -0.5%,False,False,False,False,True,False,False,pdl,False,False,True,8302.75,8278.3,24.45,8283.35,False,0.2065,high,True,False,False,True,False,high,1,1.546,-0.1656,0.12880000472068787,,8333.25,8278.3,54.95,8320.8,True,0.7734,low,True,False,False,True,False,high,1,0.13279999792575836,-0.5223000049591064,0.47769999504089355,
NIFTY 50,2015-05-28,Thursday,8345.7,8321.6,8364.2,8270.3,8330.2998046875,8340.5498046875,8278.2998046875,0.1850000023841858,Gap Up,0 to +0.2%,False,True,False,True,True,True,False,pdh,False,False,False,8364.2,8342.55,21.65,8345.6,False,0.1409,high,False,True,False,True,False,low,1,-0.6582,3.3371,,0.3255999982357025,8364.2,8335.2,29.0,8342.35,False,0.2465,high,False,True,False,True,False,low,1,-0.6086000204086304,2.2379000186920166,,0.15860000252723694
NIFTY 50,2015-05-29,Friday,8327.1,8435.8,8443.45,8306.7,8321.599609375,8364.2001953125,8270.2998046875,0.06599999964237213,Flat,0 to +0.2%,False,False,False,True,False,False,False,pdh,True,True,True,8357.7,8306.7,51.0,8344.4,True,0.7392,low,True,False,False,True,False,high,1,1.6814,-0.7372,0.2451000064611435,,8360.75,8306.7,54.05,8357.65,True,0.9427,low,True,False,False,True,False,high,1,1.5300999879837036,-0.9362000226974487,0.03880000114440918,
NIFTY 50,2015-06-01,Monday,8417.25,8430.35,8467.05,8406.25,8435.7998046875,8443.4501953125,8306.7001953125,-0.2199999988079071,Gap Down,-0.2% to -0.5%,False,False,False,True,False,False,False,pdh,True,True,True,8448.75,8406.25,42.5,8430.7,True,0.5753,low,True,False,False,True,False,high,1,0.4306,-0.4153,0.5400000214576721,,8448.75,8406.25,42.5,8434.8,True,0.6718,low,True,False,False,True,False,high,1,0.43059998750686646,-0.46000000834465027,0.5400000214576721,
NIFTY 50,2015-06-02,Tuesday,8442.8,8234.0,8442.8,8233.8,8430.349609375,8467.0498046875,8406.25,0.14800000190734863,Flat,0 to +0.2%,False,False,False,False,True,False,False,pdl,False,False,False,8442.8,8365.7,77.1,8383.55,False,0.2315,high,False,True,False,True,False,low,1,-0.5545,1.7108,,0.2976999878883362,8442.8,8365.7,77.1,8395.75,False,0.3898,high,False,True,False,True,False,low,1,-0.5544999837875366,1.710800051689148,,0.2976999878883362
NIFTY 50,2015-06-03,Wednesday,8232.45,8127.05,8234.4,8094.45,8234.0,8442.7998046875,8233.7998046875,-0.01899999938905239,Flat,0 to -0.2%,False,False,False,False,True,False,False,pdl,False,False,False,8234.4,8192.2,42.2,8192.65,False,0.0107,high,False,True,False,True,False,low,1,-0.5415,2.3163,,0.4584999978542328,8234.4,8173.1,61.3,8182.35,False,0.1509,high,False,True,False,True,False,low,1,-0.6761999726295471,1.2829999923706055,,0.3237999975681305
